title,type,tags
Webinar: Performance Enhancing Supplements:  What to Take and Why?,Webinar,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":true,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":true,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""}]"
Primeras Jornadas de Actualización en Ciencias del Ejercicio,Simposio,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":false,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""es"",""name"":""Resistencia"",""principal"":false,""slug"":""entrenamiento-de-la-resistencia"",""uid"":""ts-Q57cfb2655182e""},{""locale"":""es"",""name"":""Velocidad y Agilidad"",""principal"":false,""slug"":""entrenamiento-de-la-velocidad-y-agilidad"",""uid"":""ts-q57cfb26551c42""},{""locale"":""es"",""name"":""Coordinación"",""principal"":false,""slug"":""entrenamiento-de-la-coordinacion"",""uid"":""ts-n57cfb26551eab""},{""locale"":""es"",""name"":""Fisiología"",""principal"":false,""slug"":""fisiologia-del-ejercicio"",""uid"":""ts-M57cfb26556d10""},{""locale"":""es"",""name"":""Nutrición"",""principal"":false,""slug"":""nutricion-deportiva"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""es"",""name"":""Suplementación"",""principal"":false,""slug"":""suplementacion-deportiva"",""uid"":""ts-V57cfb26557185""},{""locale"":""es"",""name"":""Evaluación"",""principal"":false,""slug"":""evaluacion-deportiva"",""uid"":""ts-D57cfb26557847""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Prev. y Rehabilitación de Lesiones"",""principal"":false,""slug"":""prevencion-y-rehabilitacion-de-lesiones"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""es"",""name"":""Flexibilidad"",""principal"":false,""slug"":""entrenamiento-de-la-flexibilidad"",""uid"":""ts-f57cfb265589a7""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":false,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Endurance Training"",""principal"":false,""slug"":""endurance-training"",""uid"":""ts-Q57cfb2655182e""},{""locale"":""en"",""name"":""Speed \u0026 Agility Training"",""principal"":false,""slug"":""speed-agility-training"",""uid"":""ts-q57cfb26551c42""},{""locale"":""en"",""name"":""Coordination Training"",""principal"":false,""slug"":""coordination-training"",""uid"":""ts-n57cfb26551eab""},{""locale"":""en"",""name"":""Exercise Physiology"",""principal"":false,""slug"":""exercise-physiology"",""uid"":""ts-M57cfb26556d10""},{""locale"":""en"",""name"":""Sport Nutrition"",""principal"":false,""slug"":""sport-nutrition"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""en"",""name"":""Sport Supplementation"",""principal"":false,""slug"":""sport-supplementation"",""uid"":""ts-V57cfb26557185""},{""locale"":""en"",""name"":""Sports Performance Testing"",""principal"":false,""slug"":""sports-performance-testing"",""uid"":""ts-D57cfb26557847""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Injury Prevention and Rehabilitation"",""principal"":false,""slug"":""injury-prevention-and-rehabilitation"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""en"",""name"":""Flexibility Training"",""principal"":false,""slug"":""flexibility-training"",""uid"":""ts-f57cfb265589a7""}]"
Webinar: Cómo Iniciar el Ejercicio en Personas Obesas,Webinar,"[{""locale"":""es"",""name"":""Fisiología"",""principal"":true,""slug"":""fisiologia-del-ejercicio"",""uid"":""ts-M57cfb26556d10""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":false,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Exercise Physiology"",""principal"":true,""slug"":""exercise-physiology"",""uid"":""ts-M57cfb26556d10""},{""locale"":""en"",""name"":""Anthropometry"",""principal"":false,""slug"":""anthropometry"",""uid"":""ts-o57cfb2655747c""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":false,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""}]"
Webinar de Sobreentrenamiento y Fatiga Crónica: el Fantasma de los Deportistas,Webinar,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":false,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""es"",""name"":""Resistencia"",""principal"":false,""slug"":""entrenamiento-de-la-resistencia"",""uid"":""ts-Q57cfb2655182e""},{""locale"":""es"",""name"":""Velocidad y Agilidad"",""principal"":false,""slug"":""entrenamiento-de-la-velocidad-y-agilidad"",""uid"":""ts-q57cfb26551c42""},{""locale"":""es"",""name"":""Coordinación"",""principal"":false,""slug"":""entrenamiento-de-la-coordinacion"",""uid"":""ts-n57cfb26551eab""},{""locale"":""es"",""name"":""Deportes de Equipo"",""principal"":false,""slug"":""entrenamiento-en-deportes-de-equipo"",""uid"":""ts-g57cfb265522f9""},{""locale"":""es"",""name"":""Fisiología"",""principal"":true,""slug"":""fisiologia-del-ejercicio"",""uid"":""ts-M57cfb26556d10""},{""locale"":""es"",""name"":""Nutrición"",""principal"":false,""slug"":""nutricion-deportiva"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""es"",""name"":""Evaluación"",""principal"":false,""slug"":""evaluacion-deportiva"",""uid"":""ts-D57cfb26557847""},{""locale"":""es"",""name"":""Flexibilidad"",""principal"":false,""slug"":""entrenamiento-de-la-flexibilidad"",""uid"":""ts-f57cfb265589a7""},{""locale"":""es"",""name"":""Traumatología"",""principal"":false,""slug"":""traumatologia"",""uid"":""ts-G57cfb26558f46""},{""locale"":""zh"",""name"":""外伤学"",""principal"":false,""slug"":""wai-shang-xue"",""uid"":""ts-G57cfb26558f46""},{""locale"":""es"",""name"":""Artroscopía"",""principal"":false,""slug"":""artroscopia"",""uid"":""ts-X57cfb265590b9""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":false,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Endurance Training"",""principal"":false,""slug"":""endurance-training"",""uid"":""ts-Q57cfb2655182e""},{""locale"":""en"",""name"":""Speed \u0026 Agility Training"",""principal"":false,""slug"":""speed-agility-training"",""uid"":""ts-q57cfb26551c42""},{""locale"":""en"",""name"":""Coordination Training"",""principal"":false,""slug"":""coordination-training"",""uid"":""ts-n57cfb26551eab""},{""locale"":""en"",""name"":""Team Sports Training"",""principal"":false,""slug"":""team-sports"",""uid"":""ts-g57cfb265522f9""},{""locale"":""en"",""name"":""Exercise Physiology"",""principal"":true,""slug"":""exercise-physiology"",""uid"":""ts-M57cfb26556d10""},{""locale"":""en"",""name"":""Sport Nutrition"",""principal"":false,""slug"":""sport-nutrition"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""en"",""name"":""Sports Performance Testing"",""principal"":false,""slug"":""sports-performance-testing"",""uid"":""ts-D57cfb26557847""},{""locale"":""en"",""name"":""Flexibility Training"",""principal"":false,""slug"":""flexibility-training"",""uid"":""ts-f57cfb265589a7""},{""locale"":""en"",""name"":""Traumatology"",""principal"":false,""slug"":""traumatology"",""uid"":""ts-G57cfb26558f46""},{""locale"":""en"",""name"":""Arthroscopy"",""principal"":false,""slug"":""arthroscopy"",""uid"":""ts-X57cfb265590b9""}]"
"Webinar de Evaluación de las Capacidades Físicas en Baloncesto: Porqué, Cuáles, Cómo y Cuándo",Webinar,"[{""locale"":""es"",""name"":""Fútbol"",""principal"":false,""slug"":""entrenamiento-en-futbol"",""uid"":""ts-457cfb265524e2""},{""locale"":""es"",""name"":""Entrenamiento en Básquetbol"",""principal"":true,""slug"":""entrenamiento-en-basquetbol"",""uid"":""ts-H57cfb2655268a""},{""locale"":""es"",""name"":""Evaluación"",""principal"":false,""slug"":""evaluacion-deportiva"",""uid"":""ts-D57cfb26557847""},{""locale"":""en"",""name"":""Soccer Training"",""principal"":false,""slug"":""soccer-training"",""uid"":""ts-457cfb265524e2""},{""locale"":""en"",""name"":""Basketball Training"",""principal"":true,""slug"":""basketball-training"",""uid"":""ts-H57cfb2655268a""},{""locale"":""en"",""name"":""Sports Performance Testing"",""principal"":false,""slug"":""sports-performance-testing"",""uid"":""ts-D57cfb26557847""}]"
Webinar: HIT (High Intensity Training) y su Aplicación a la Salud y el Fitness,Webinar,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":false,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":false,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""}]"
Taller Teórico Práctico: Organización de la Dieta en Personas Activas y Deportistas,Taller,"[{""locale"":""es"",""name"":""Nutrición"",""principal"":true,""slug"":""nutricion-deportiva"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""es"",""name"":""Suplementación"",""principal"":false,""slug"":""suplementacion-deportiva"",""uid"":""ts-V57cfb26557185""},{""locale"":""es"",""name"":""Hidratación"",""principal"":false,""slug"":""hidratacion-deportiva"",""uid"":""ts-C57cfb26557308""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":false,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Sport Nutrition"",""principal"":true,""slug"":""sport-nutrition"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""en"",""name"":""Sport Supplementation"",""principal"":false,""slug"":""sport-supplementation"",""uid"":""ts-V57cfb26557185""},{""locale"":""en"",""name"":""Sports Hydration"",""principal"":false,""slug"":""sport-hydration"",""uid"":""ts-C57cfb26557308""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":false,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Exercise for Body Aesthetics"",""principal"":false,""slug"":""exercise-for-body-aesthetics"",""uid"":""ts-W57cfb26557e6c""}]"
"Primer Simposio de Valoración, Intervención y Estrategias de Trabajo en el Sobrepeso y la Obesidad",Simposio,"[{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Patologías"",""principal"":false,""slug"":""ejercicio-fisico-en-patologias"",""uid"":""ts-o57cfb26558809""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Exercise \u0026 Diseases"",""principal"":false,""slug"":""exercise-diseases"",""uid"":""ts-o57cfb26558809""}]"
Webinar de “Envejecimiento” Muscular: Un Problema Más Allá de la Estética Corporal. Rol del Ejercicio Físico y la Nutrición Sobre el Músculo Esquelético,Webinar,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":false,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""es"",""name"":""Fisiología"",""principal"":false,""slug"":""fisiologia-del-ejercicio"",""uid"":""ts-M57cfb26556d10""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Adultos Mayores"",""principal"":false,""slug"":""actividad-fisica-y-entrenamiento-en-adultos-mayores"",""uid"":""ts-Y57cfb265585be""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":false,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Exercise Physiology"",""principal"":false,""slug"":""exercise-physiology"",""uid"":""ts-M57cfb26556d10""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Physical Activity \u0026 Training in Older Adults"",""principal"":false,""slug"":""physical-activity-training-in-older-adults"",""uid"":""ts-Y57cfb265585be""}]"
Webinar de Rol del Ejercicio Físico Para la Prevención y Tratamiento de la Osteoporosis,Webinar,"[{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Adultos Mayores"",""principal"":false,""slug"":""actividad-fisica-y-entrenamiento-en-adultos-mayores"",""uid"":""ts-Y57cfb265585be""},{""locale"":""es"",""name"":""Patologías"",""principal"":false,""slug"":""ejercicio-fisico-en-patologias"",""uid"":""ts-o57cfb26558809""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Physical Activity \u0026 Training in Older Adults"",""principal"":false,""slug"":""physical-activity-training-in-older-adults"",""uid"":""ts-Y57cfb265585be""},{""locale"":""en"",""name"":""Exercise \u0026 Diseases"",""principal"":false,""slug"":""exercise-diseases"",""uid"":""ts-o57cfb26558809""}]"
Webinar del Entrenamiento Preventivo. Planificación de Contenidos en la Prevención de Lesiones Deportivas,Webinar,"[{""locale"":""es"",""name"":""Fútbol"",""principal"":false,""slug"":""entrenamiento-en-futbol"",""uid"":""ts-457cfb265524e2""},{""locale"":""es"",""name"":""Entrenamiento en Básquetbol"",""principal"":false,""slug"":""entrenamiento-en-basquetbol"",""uid"":""ts-H57cfb2655268a""},{""locale"":""es"",""name"":""Rugby"",""principal"":false,""slug"":""entrenamiento-en-rugby"",""uid"":""ts-457cfb265530c3""},{""locale"":""es"",""name"":""Vóleibol"",""principal"":false,""slug"":""entrenamiento-en-voleibol"",""uid"":""ts-L57cfb26553220""},{""locale"":""es"",""name"":""Natación"",""principal"":false,""slug"":""entrenamiento-en-natacion"",""uid"":""ts-857cfb2655452c""},{""locale"":""es"",""name"":""Atletismo"",""principal"":false,""slug"":""entrenamiento-en-atletismo"",""uid"":""ts-B57cfb265546db""},{""locale"":""es"",""name"":""Deportes de Combate"",""principal"":false,""slug"":""entrenamiento-deportes-combate"",""uid"":""ts-b57cfb26555064""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Prev. y Rehabilitación de Lesiones"",""principal"":false,""slug"":""prevencion-y-rehabilitacion-de-lesiones"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""es"",""name"":""Adultos Mayores"",""principal"":false,""slug"":""actividad-fisica-y-entrenamiento-en-adultos-mayores"",""uid"":""ts-Y57cfb265585be""},{""locale"":""es"",""name"":""Patologías"",""principal"":false,""slug"":""ejercicio-fisico-en-patologias"",""uid"":""ts-o57cfb26558809""},{""locale"":""en"",""name"":""Soccer Training"",""principal"":false,""slug"":""soccer-training"",""uid"":""ts-457cfb265524e2""},{""locale"":""en"",""name"":""Basketball Training"",""principal"":false,""slug"":""basketball-training"",""uid"":""ts-H57cfb2655268a""},{""locale"":""en"",""name"":""Rugby Training"",""principal"":false,""slug"":""rugby-training"",""uid"":""ts-457cfb265530c3""},{""locale"":""en"",""name"":""Voleyball Training"",""principal"":false,""slug"":""voleyball-training"",""uid"":""ts-L57cfb26553220""},{""locale"":""en"",""name"":""Swimming Training"",""principal"":false,""slug"":""swimming-training"",""uid"":""ts-857cfb2655452c""},{""locale"":""en"",""name"":""Athletics Training"",""principal"":false,""slug"":""athletics-training"",""uid"":""ts-B57cfb265546db""},{""locale"":""en"",""name"":""Fighting Sports Training"",""principal"":false,""slug"":""fighting-sports-training"",""uid"":""ts-b57cfb26555064""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Injury Prevention and Rehabilitation"",""principal"":false,""slug"":""injury-prevention-and-rehabilitation"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""en"",""name"":""Physical Activity \u0026 Training in Older Adults"",""principal"":false,""slug"":""physical-activity-training-in-older-adults"",""uid"":""ts-Y57cfb265585be""},{""locale"":""en"",""name"":""Exercise \u0026 Diseases"",""principal"":false,""slug"":""exercise-diseases"",""uid"":""ts-o57cfb26558809""}]"
Webinar de Evolución del Entrenamiento de la Propiocepción y Reequilibrio en Rendimiento y la Recuperación de Lesiones,Webinar,"[{""locale"":""es"",""name"":""Fútbol"",""principal"":false,""slug"":""entrenamiento-en-futbol"",""uid"":""ts-457cfb265524e2""},{""locale"":""es"",""name"":""Entrenamiento en Básquetbol"",""principal"":false,""slug"":""entrenamiento-en-basquetbol"",""uid"":""ts-H57cfb2655268a""},{""locale"":""es"",""name"":""Rugby"",""principal"":false,""slug"":""entrenamiento-en-rugby"",""uid"":""ts-457cfb265530c3""},{""locale"":""es"",""name"":""Vóleibol"",""principal"":false,""slug"":""entrenamiento-en-voleibol"",""uid"":""ts-L57cfb26553220""},{""locale"":""es"",""name"":""Natación"",""principal"":false,""slug"":""entrenamiento-en-natacion"",""uid"":""ts-857cfb2655452c""},{""locale"":""es"",""name"":""Atletismo"",""principal"":false,""slug"":""entrenamiento-en-atletismo"",""uid"":""ts-B57cfb265546db""},{""locale"":""es"",""name"":""Deportes de Combate"",""principal"":false,""slug"":""entrenamiento-deportes-combate"",""uid"":""ts-b57cfb26555064""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Prev. y Rehabilitación de Lesiones"",""principal"":false,""slug"":""prevencion-y-rehabilitacion-de-lesiones"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""es"",""name"":""Patologías"",""principal"":false,""slug"":""ejercicio-fisico-en-patologias"",""uid"":""ts-o57cfb26558809""},{""locale"":""en"",""name"":""Soccer Training"",""principal"":false,""slug"":""soccer-training"",""uid"":""ts-457cfb265524e2""},{""locale"":""en"",""name"":""Basketball Training"",""principal"":false,""slug"":""basketball-training"",""uid"":""ts-H57cfb2655268a""},{""locale"":""en"",""name"":""Rugby Training"",""principal"":false,""slug"":""rugby-training"",""uid"":""ts-457cfb265530c3""},{""locale"":""en"",""name"":""Voleyball Training"",""principal"":false,""slug"":""voleyball-training"",""uid"":""ts-L57cfb26553220""},{""locale"":""en"",""name"":""Swimming Training"",""principal"":false,""slug"":""swimming-training"",""uid"":""ts-857cfb2655452c""},{""locale"":""en"",""name"":""Athletics Training"",""principal"":false,""slug"":""athletics-training"",""uid"":""ts-B57cfb265546db""},{""locale"":""en"",""name"":""Fighting Sports Training"",""principal"":false,""slug"":""fighting-sports-training"",""uid"":""ts-b57cfb26555064""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Injury Prevention and Rehabilitation"",""principal"":false,""slug"":""injury-prevention-and-rehabilitation"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""en"",""name"":""Exercise \u0026 Diseases"",""principal"":false,""slug"":""exercise-diseases"",""uid"":""ts-o57cfb26558809""}]"
